product_id,tn
20142,46.211962728813944
20144,53.173739865732976
20145,51.45731312334227
20146,41.72656865862174
20148,55.479868822215614
20151,43.69388281279895
20152,43.54962573814462
20153,47.258957174829455
20155,48.019217899116505
20157,46.467292919619084
20158,49.98307977949396
20160,48.36342051513628
20161,50.64435190132995
20162,39.42576372188673
20166,44.0677209045359
20167,38.844182466688615
20168,25.94480786711316
20175,33.6632483564549
20176,34.893913799788095
20177,35.062070238424816
20179,32.95225175050403
20180,34.82871963411184
20181,37.21773279835128
20182,33.56317569015053
20183,25.151954634038837
20184,32.944701731164365
20187,31.430017941542733
20188,30.08647718922155
20189,29.864238254137263
20192,40.97327519053331
20193,32.92999605921023
20196,30.03807641036076
20197,31.851381488202033
20198,32.03989497607575
20200,30.116002699210636
20201,30.95798493951247
20205,33.20734404051848
20206,30.34958752916952
20207,21.198514859643822
20208,29.919011029210967
20209,26.78997573280946
20211,24.924708385625042
20212,23.704654562287914
20215,26.884733319657393
20216,18.490230328429735
20219,24.90398856478571
20220,24.62715663702065
20222,21.55043557147016
20224,24.74262038922808
20225,19.74117678471478
20226,20.889736039228467
20227,34.61707865214743
20228,14.718303689217619
20230,19.70240245602021
20231,21.89191916744179
20232,26.701345689926207
20233,27.59830207250411
20234,18.72098229097256
20235,31.389903152686657
20238,20.919311567765554
20239,19.221631735152904
20240,20.442871403664654
20241,20.225007452111363
20242,15.27718933450054
20244,18.653279757568832
20246,21.568899945225976
20249,18.88943127022329
20251,20.285620037156907
20252,17.444488932332213
20253,18.417306443581285
20254,19.834992681042248
20255,15.025222263734449
20256,17.509522957865155
20259,19.825845631032845
20263,20.53433135417375
20264,18.27901114437722
20265,14.845599483223564
20267,19.768951826357846
20268,17.42712340224566
20269,15.894749644308382
20270,18.8200105420296
20271,18.396743538274546
20272,16.366625498694976
20273,17.392350509331802
20275,17.097983669626373
20276,19.57869904899222
20277,16.718825527725752
20278,18.53000854661298
20280,15.810356845883476
20281,14.432960820043792
20282,16.34160865441629
20283,14.789231371270677
20284,15.753089978965798
20285,13.582562315392078
20288,16.568960337854246
20289,15.074457631560767
20290,16.01953101468836
20291,15.132253304194762
20292,14.008751309611652
20295,13.904416715690921
20296,19.105820634983296
20299,13.385463088156234
20300,17.252725618065604
20301,14.032270332088249
20302,12.423716465147741
20303,17.059344632634808
20304,12.19349406364328
20305,11.571546293270021
20307,15.497105807168921
20309,15.373336951507763
20310,15.517171211708414
20311,17.537525718472146
20313,19.84105435463158
20314,16.97274264139948
20315,15.287617331494136
20316,22.223785303037353
20317,14.774887429688528
20320,14.723382305912184
20321,17.85178996090231
20322,10.49834782467368
20324,13.284998797192133
20325,8.32213598585862
20326,15.309286007784195
20327,13.35565300342841
20328,11.952833562771879
20329,12.582055268320921
20330,14.541162222240029
20332,13.45074287375159
20335,13.536845508156315
20336,13.363311477566334
20338,12.528096899625679
20341,11.588018281715264
20342,15.318149407991156
20346,12.147826554727317
20349,13.50667925912892
20350,10.075071494835505
20352,15.512221108889273
20353,11.687818586196254
20354,13.49162809394787
20356,13.787275870360867
20357,13.750270108610883
20358,11.300331120671537
20359,13.42005389278194
20361,14.61785456357138
20362,7.48702398500211
20365,12.765791911307515
20366,12.562106585917991
20367,11.62516257727193
20372,9.19961085608742
20375,10.286070770145106
20379,8.971601443497704
20380,12.834472919921488
20381,14.560198864856273
20382,10.034252003594275
20383,8.60362186343786
20384,11.03344342405444
20385,9.325438158489357
20386,12.034424023508098
20388,9.862647079295872
20396,9.036260621149232
20398,8.183200237868277
20400,10.79867809617372
20401,10.57690433854644
20404,9.12460188996034
20406,11.992547077860554
20407,9.035633051678934
20409,6.088440429498593
20410,9.299219927010732
20411,9.661975304118789
20416,5.503831858993187
20418,5.105740325518864
20419,10.735119233106778
20421,10.825753443088054
20422,5.9504227355517125
20424,8.078891344060677
20426,6.268152425787449
20428,5.402040983325607
20429,5.583940327899538
20432,8.632093204110292
20433,11.618995072768701
20434,9.733256287640062
20438,11.84247935351524
20443,7.960449006879513
20449,5.655200682072684
20450,9.701516391865896
20456,7.441875042958938
20463,8.785287633489354
20464,5.709184067420395
20465,7.329722971409691
20466,8.254057380291092
20469,8.11361623999689
20470,7.918249367223921
20473,6.649300773514322
20474,8.104595379478079
20480,6.224635129578998
20482,7.418379991195385
20483,7.776843859101885
20484,4.83559345710656
20490,3.747303425964069
20497,6.1829671091379685
20500,7.855726178452981
20502,6.603403353598577
20505,6.211590656590193
20509,4.300608820366384
20517,4.631431782494993
20520,6.669198657165749
20524,5.78336603900237
20530,5.647974890485594
20532,5.928140278398615
20536,6.279266344854912
20538,6.129249991457229
20539,6.0991761547249315
20549,5.53497409075485
20551,5.263334230667021
20555,4.697462686254571
20560,5.055464791220478
20561,2.653848827206388
20563,5.770973983264791
20565,5.924185972370273
20568,3.6678926537449654
20570,5.832664407594234
20572,4.224631079798358
20579,4.467747127134789
20583,4.62045563040887
20585,5.765835893180961
20586,3.6504745092302304
20596,4.233748016094432
20597,2.7123503528336164
20599,4.915223477371989
20600,4.341195255876167
20601,3.598674816237154
20602,3.746746722752602
20605,4.87821761818251
20606,4.498420568419012
20609,3.8164640615836842
20612,4.822247245508166
20614,3.3638156093257496
20617,3.238467046141121
20622,4.772661344704513
20628,3.3262429528859405
20629,3.148355051159772
20632,3.271544353414785
20636,2.95369210046034
20637,4.488537258652062
20639,4.476718715390939
20640,3.7996181623387884
20641,3.2646734030441693
20642,3.7472579868752
20644,2.592084524720728
20647,4.6797230889353925
20651,2.971569627283351
20652,3.6330825561954163
20653,3.9825421687037803
20654,4.375005913255545
20655,3.29435089704393
20658,3.587177014904714
20660,2.6815196164676602
20661,3.955987670010121
20663,1.8858570695491366
20664,2.8174463122355347
20666,2.7549800984473145
20670,2.3640910600714746
20672,3.847859812497285
20676,2.081700650050931
20677,2.810828838835056
20678,1.9535807443806201
20680,4.250183443585001
20684,2.533779052351176
20685,2.8480840612466225
20693,3.4557293674628546
20696,3.5283165568829093
20697,2.8121501318133006
20699,3.8619545510260487
20701,3.588776585367286
20702,2.093992182799166
20705,2.3180767094558594
20706,3.7065144539998096
20708,3.1045346476091455
20713,2.352568037579191
20714,3.3577834891542424
20715,2.127922892270814
20721,1.8920414225673363
20729,1.5115017239253508
20730,2.1855406706004676
20733,2.584167389482013
20735,2.495999440574707
20737,2.020148210415214
20739,2.9892224160845187
20742,2.4337732287333584
20744,2.879140150180361
20745,2.145616807719457
20749,2.6812925459879184
20751,2.7284555756648676
20756,2.628389501021356
20759,1.849470952433062
20761,2.5895074897023167
20765,1.8128719147284804
20768,1.9392386271616224
20773,1.343351719605902
20781,1.7336186842356642
20786,1.3352779273933433
20788,1.3366810482429086
20789,1.6531987175535294
20793,2.2729565276118078
20800,1.2007623064686261
20801,1.7936478628877457
20802,1.4460128269981622
20803,1.3913668541728406
20807,1.9931143225114236
20810,1.9794713223704614
20812,1.4548954217790686
20820,2.0820266850100104
20823,2.1237304436369264
20824,1.0725247555178843
20826,1.534275114656086
20828,1.4033601332574306
20830,1.3120912920437315
20831,1.908615255442636
20838,1.8512558836007684
20840,1.8012785551635342
20843,1.3563549168967939
20846,1.2451739670323558
20847,1.6277959456774937
20849,1.9327034493078334
20852,1.1307429681130603
20862,1.4869533489312357
20863,1.4513505613268702
20864,1.2720234451338306
20865,1.3103844123755135
20870,1.2982830418389675
20879,1.5606042677221412
20882,1.205065641821013
20883,1.1971458145272769
20885,1.2222483235469153
20892,1.1967901657331301
20894,1.6969466245701814
20901,0.8946113366814926
20906,0.9270636676975789
20913,1.069923562126454
20919,0.8212024786104053
20922,0.7870731658296811
20925,0.8576636867988482
20931,1.1153428163482892
20936,0.6201074577192073
20937,0.869072155031827
20941,0.8483137712743952
20947,0.7732725920714058
20948,0.7579694743660244
20949,1.053054859470436
20956,0.7107978251807388
20957,0.8705673346338959
20961,0.8560156903237377
20965,0.7545994938685183
20970,0.6586439519839306
20976,0.6426536381402157
20982,0.4951417970703461
20985,0.7405207023718493
20986,0.7267248344328987
20991,0.4229440600158645
20994,0.38101125596146557
21008,0.6886321535662946
21014,0.8853081947350244
21016,0.5523266853578885
21024,0.5713054739754588
21028,0.45377085899296177
21032,0.4665718338808691
21038,0.5366807415209147
21048,0.41559035853126935
21049,0.3552633915783117
21055,0.34505145448613533
21057,0.4880125571548466
21077,0.2648553518507811
21080,0.3704300939557821
21088,0.33508098618384863
21131,0.21051568097422835
21170,0.12082827930540133
21182,0.08256218502575992
21190,0.1491523778962304
21192,0.037060539093912
21200,0.10487023447790703
21202,0.058644603828491175
21218,0.03943697080933046
21222,0.03878660490846891
20514,6.10875729690667
20578,4.253693797386329
20878,1.3525011974275585
21224,0.09739564796835379
20588,3.6033137495885623
20724,2.3674168264417794
20743,2.013303788304186
20771,1.6893452722402407
20945,1.260702346582057
20951,0.9836095839499942
20319,15.560313802207022
20390,11.800695656303166
20415,8.508887809152542
20447,8.711689037882952
20478,7.726294327504801
20508,6.302702610075057
20667,5.370789169008839
20298,13.487707445375879
20343,12.172167489148261
20377,10.124139544008388
20417,9.716945268526956
20750,2.541889297837669
20832,2.0524265300101265
20855,1.6873485486062554
20877,1.2396588891890097
20914,1.3385026414433987
20996,0.7583858364138112
21003,0.647578890820752
21027,1.1698723200691639
20049,151.72811555387358
20453,11.904543054638768
20657,4.566806884308191
20741,2.474319964333677
20777,2.6314721567038553
20402,12.391603232129402
20496,7.712358591707467
20542,7.679163008035414
20624,5.387570728116798
20775,2.146586040526467
20818,1.9539906109723386
20202,30.55866705611121
20334,12.298234909419145
20337,14.933240129610315
20340,14.400314386787839
20544,7.09898231092401
20552,4.386248608651599
20574,4.025682030165356
20589,6.6319773871101555
20646,4.790920575636382
20758,2.6912354811723533
20809,2.985354633762763
21167,0.1609411041742787
21180,0.10783104659409237
20112,82.01793779870088
20297,24.556744836169017
20306,24.5578810243288
20323,20.301585368392068
20344,17.610672669215532
20348,16.890206598702008
20387,13.62275487820961
20403,13.281749749023154
20567,7.271421514594586
21118,0.33612269397388844
21155,0.30166526816153455
21184,0.20116275982956083
21194,0.13420005640463464
21207,0.1523129471388252
21212,0.11037526840922841
20164,61.90516280985631
20203,45.938643766901535
20218,28.936634882874834
20479,10.650760994216526
21065,0.6720340732799771
20237,38.46025690552473
20395,18.6608366459509
20513,9.840445470210293
20576,8.293367995116311
20604,7.664596520608088
21157,0.22851031761642682
20126,107.13071335892403
20135,84.29042015154482
20150,99.65733310661233
20262,23.957906395691595
20351,17.25944055458112
20368,15.45937834229198
20378,16.507012230164783
20481,8.623234664657978
20488,10.41756284126617
20541,10.209981477739007
20571,10.214057422890827
20811,3.0305620623026006
20130,90.7609931922904
20143,73.31664170763577
20159,63.39000923690295
20170,72.64631469920951
20266,33.3708982661109
20364,26.392295476879028
20389,29.88637712583624
21034,0.89378375788683
21040,0.8696143372086246
21126,0.42644463380387543
21164,0.31271460265296924
21176,0.36330025503213764
20089,147.27414610807966
20459,16.019869242660995
20522,11.85084556073408
20638,6.623469679353134
20503,8.209879822425062
20679,7.762982043722138
20783,3.0969372242426996
20853,2.796095942423874
21084,0.47721391625986675
20495,14.821789033301064
20523,13.849168551461092
20527,13.562697025945067
20540,10.717576027973747
20553,11.422431662894978
20559,12.740807743119113
20569,10.280681112788976
20611,9.53236853160332
20682,6.573980174665226
20902,2.09772232312918
20908,2.3967090197133953
20967,1.4470876994766564
20997,1.2826158881564746
21142,0.25835552086576563
21191,0.1620937286279372
21209,0.14140069862595417
21226,0.12105178571453654
21233,0.07981255757030073
21245,0.05170373195310143
20085,177.9342780125277
20408,16.01282530792241
20477,11.615186955885713
20700,3.371679401542208
20709,6.389183968564894
20917,2.104910259981267
20990,0.9230424145918822
21001,0.707474874438237
21022,1.069682995275532
21037,0.6437797261166788
21056,0.8552632404431911
21201,0.2299506699813872
21244,0.03738060933740752
21246,0.038098021982344944
21248,0.0323953694702629
21256,0.030621248792629983
21259,0.034191042737869944
21262,0.034296147228192755
21263,0.03519450729639028
20460,13.694927306248102
20547,12.536903916252612
20558,11.997200050581524
20580,12.548211699724625
20627,8.68227865263211
20689,7.116965792833149
20817,4.0867129502006625
20835,3.562084962698382
21093,0.8012668249495901
21105,0.7005331930460191
20032,504.95005188692994
21153,0.44973477693266867
21159,0.3858262364790039
21168,0.3731804714236673
20286,46.98578841313172
20442,27.573759805127523
20491,15.596951022235196
20548,16.987751090546755
20620,14.506516256512043
20623,11.556189896498342
20659,9.602600072523305
20757,5.243292365574145
21033,1.4900196884487082
21073,1.0620019518190735
21252,0.15717969998764508
21265,0.07703377034845653
21266,0.0798679105361719
21267,0.07277649808289553
21276,0.037011505087478976
20355,28.882087596171043
20414,26.906199544503075
20458,21.542053262191136
20476,22.528227106049407
20510,13.914726408413264
20521,15.389432337551375
20525,16.342478537324
20526,17.976078078774496
20531,14.23092068700743
20537,13.854153819299581
20575,12.430451196708487
20577,11.079385797183896
20593,12.346738094982076
20603,10.88341641025414
20633,9.337598177560642
20681,10.468987242421075
20719,7.9217591558735805
20746,5.688951753051558
20785,5.715933019928502
20795,4.6755074701069566
20822,5.639792075873759
20859,2.8189944706493577
20907,4.047339924568092
20920,2.990991015198465
20966,1.3873839297432928
20987,1.3989929867917272
21086,0.9589594994891766
21092,0.9734572670445436
21179,0.47635350858417036
21196,0.3921690207548432
20754,8.569412650362477
20924,3.123107892720427
20928,3.8730265680463862
20932,2.3808801886743156
20946,3.081351369594912
21042,1.6676758874930067
21044,1.8048415936437812
21064,1.0848041230245848
21074,0.795803236324322
21099,0.7627167586137441
21135,0.46222405699309005
21163,0.5067456738106451
21171,0.46237107966451485
20174,91.45755347656917
20592,14.14220656106448
20649,20.174983400016544
20674,11.360797806884715
20691,14.95665002238324
20732,8.365379802387807
20772,6.406294265844531
20774,7.1874410849649015
20827,5.393789149522362
20927,3.1006796880735026
21007,1.7285345373556467
21111,1.1494184028320433
21114,1.155997837228948
21119,1.0216586890343398
21140,0.6789922989633524
21227,0.364775931214092
20236,68.31437679226343
20261,59.84239679729036
20440,28.13002116376241
20615,13.116926580229865
20621,9.130188479268815
20662,10.656813481448491
20673,9.334720478810205
20711,7.6130166979048
20720,8.081666848274867
20845,4.5569483440658765
20886,2.9010806970976453
20904,5.005547936550777
20910,4.760237576213411
20912,3.663434381363126
20933,3.4090129655867156
20953,3.733549276473256
21006,1.4638418982907142
21035,1.6580145183375146
21039,1.7544480962144007
21079,1.2545670459610891
21109,0.9253582658839227
21112,0.7364346291061904
20213,60.60448186542088
20257,49.426931591924024
20694,8.077409544698927
20762,5.8704966712755615
20815,6.456951421703762
20899,2.3937027519464493
20942,2.0102153042798574
20968,2.2642122831469114
21058,1.5734735064795282
21097,1.2295148123500081
21110,1.3026884977650641
21129,0.7643351101705762
21144,0.7266328804369767
21146,0.7586735136429468
21154,0.627996156564686
20127,195.45761771175808
20210,70.66733585410223
20686,10.348979316895802
20703,10.003183061818019
20962,2.9907658703631816
20975,2.7219448548332856
20995,2.529213974560632
21087,0.8893686737500296
21214,0.3416325897571776
